Title,Jurisdictions,Document type,Document file
Federal Public Ministry and INCRA vs. Dauro Parreira de Rezende (Deforestation and weather damage),,na,https://climatecasechart.com/wp-content/uploads/non-us-case-documents//17207_na.pdf
Federal Public Ministry and INCRA vs. Dauro Parreira de Rezende (Deforestation and weather damage),,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents//17207_decision-1.pdf
Federal Public Ministry and INCRA vs. Dauro Parreira de Rezende (Deforestation and weather damage),,petition,https://climatecasechart.com/wp-content/uploads/non-us-case-documents//17207_petition-1.pdf
Arayara Association of Education and Culture vs. Copelmi Mineração Ltda. and FEPAM (Guaíba Mine Project and hydrological risks),Brazil>Rio Grande do Sul>Court of Justice of the State of Rio Grande do Sul (TJRS),petition,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20200910_5049921-30.2020.4.04.7100-redistributed-as-5002559-45.2021.8.21.0001-in-the-Court-of-Justice-of-the-State-of-Rio-Grande-do-Sul_petition-1.pdf
Arayara Association of Education and Culture vs. Copelmi Mineração Ltda. and FEPAM (Guaíba Mine Project and hydrological risks),Brazil>Rio Grande do Sul>Court of Justice of the State of Rio Grande do Sul (TJRS),decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20201105_5049921-30.2020.4.04.7100-redistributed-as-5002559-45.2021.8.21.0001-in-the-Court-of-Justice-of-the-State-of-Rio-Grande-do-Sul_decision.pdf
ADPF 814,,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents//814_judgment.pdf
ADPF 814,,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents//814_decision.pdf
ADPF 814,,petition,https://climatecasechart.com/wp-content/uploads/non-us-case-documents//814_petition.pdf
FossielVrij NL v. KLM,Netherlands>Amsterdam District Court,na,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220524_17244_na.pdf
FossielVrij NL v. KLM,Netherlands>Amsterdam District Court,petition,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220707_17244_petition-1.pdf
FossielVrij NL v. KLM,Netherlands>Amsterdam District Court,petition,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220707_17244_petition.pdf
In re Václav Havel Airport Expansion,Czech Republic>Prague Regional Court,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20200624_54-A-682019-123_judgment.pdf
Jara Alarcon Luis /Environmental Assessment Service,Chile>Segundo Tribunal Ambiental,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2019/20190208_Res.-Ex.-No.-1317-of-November-15-2016_judgment.pdf
Communication to the OECD’s Arrangement on efforts to expand the Coal-Fired Electricity Generation Sector,United Nations>UN Special Procedures>United Nations Special Rapporteurs,complaint,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20211020_AL-OTH-2492021_complaint.pdf
Communication to the OECD’s Arrangement on efforts to expand the Coal-Fired Electricity Generation Sector,United Nations>UN Special Procedures>United Nations Special Rapporteurs,reply,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20211217_AL-OTH-2492021_reply.pdf
Soubeste and Others v. Austria and 11 Other States,European Court of Human Rights,nan,nan
Asmania et al. vs Holcim,Switzerland>Zug,press release,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220712_17478_press-release-2.pdf
Asmania et al. vs Holcim,Switzerland>Zug,press release,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230201_17478_press-release-1.pdf
Asmania et al. vs Holcim,Switzerland>Zug,na,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220707_17478_na.pdf
The Friends of Nature Institute v. Gansu State Grid,China>High Court of Gansu Province (Gansu State Grid),nan,nan
Greenpeace v. Ministry of Energy and Others (on the Energy Sector Program 2022),Mexico>District Court in Administrative Matters,nan,nan
Mexican Center for Environmental Law (CEMDA) v. Ministry of Energy and Others (on the Energy Sector Program 2022),Mexico>District Court in Administrative Matters,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2024/20240115_Amparo-No.-6502022_decision.pdf
Centre for Oil Pollution Watch (COPW) Vs NNPC (2018) Supreme Court of Nigeria,Nigeria>Supreme Court,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2018/20180720_17534_decision.pdf
Raja Zahoor Ahmed v. Capital Development Authority,Pakistan>Supreme Court,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220520_17536_decision.pdf
Humane Being v. the United Kingdom,European Court of Human Rights,press release,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220726_17539_press-release-1.pdf
Plan B.Earth and Others v United Kingdom,European Court of Human Rights,application,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220711_17541_application.pdf
Czech Republic v Poland (Mine de Turów),European Union>General Court (known as Court of First Instance before 2010),application,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210326_C-12121_application-1.pdf
Czech Republic v Poland (Mine de Turów),European Union>General Court (known as Court of First Instance before 2010),order,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210521_C-12121_order.pdf
Czech Republic v Poland (Mine de Turów),European Union>General Court (known as Court of First Instance before 2010),order,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210920_C-12121_order.pdf
Czech Republic v Poland (Mine de Turów),European Union>General Court (known as Court of First Instance before 2010),opinion,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220203_C-12121_opinion-1.pdf
Czech Republic v Poland (Mine de Turów),European Union>General Court (known as Court of First Instance before 2010),order,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220204_C-12121_order-1.pdf
Complaint to the European Ombudsman on oil and gas imports from Russia,European Union>European Ombudsman,complaint,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220525_17659_complaint.pdf
Wayúu Indigenous community and others v. Ministry of Environment and others,Colombia>Council of State>Administrative Tribunals,petition,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2019/20190222_11001-0324-000-2019-00107-00_petition.pdf
Dennis Murphy Tipakalippa v National Offshore Petroleum Safety and Environmental Management Authority &amp; Anor,Australia>Federal Court of Australia,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220921_VID3062022_decision-1.pdf
Dennis Murphy Tipakalippa v National Offshore Petroleum Safety and Environmental Management Authority &amp; Anor,Australia>Federal Court of Australia,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20221202_VID3062022_decision.pdf
Australian Conservation Foundation Incorporated v Woodside Energy Ltd &amp; Anor,Australia>Federal Court of Australia,na,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220621_17666_na.pdf
Australian Conservation Foundation Incorporated v Woodside Energy Ltd &amp; Anor,Australia>Federal Court of Australia,application,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220621_17666_application.pdf
ADI 7095 (Complexo Termelétrico Jorge Lacerda),Brazil>Federal Supreme Court,petition,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220310_Acao-de-Descumprimento-de-Inconstitucionalidade-No.-7095_petition-1.pdf
Challenging criteria and technical requirements to perform fracking in Colombia,Colombia>Council of State>Administrative Courts,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220707_11001-0326-000-2016-00140-00-57819_decision-1.pdf
Smith v. Attorney-General,New Zealand>High Court of New Zealand,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220715_2022-NZHC-1693_judgment.pdf
ClientEarth and others v. Flemish Region,Belgium>Flanders>Environmental Ministry of Flanders,press release,
ClientEarth and others v. Flemish Region,Belgium>Flanders>Environmental Ministry of Flanders,press release,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230720_17697_press-release-1.pdf
"Fliegenschnee et al. v. Federal Ministry for Digitalisation and Business Location, Austria",Austria>Vienna>Administrative Court of Vienna,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220425_17775_decision.pdf
"Fliegenschnee et al. v. Federal Ministry for Digitalisation and Business Location, Austria",Austria>Vienna>Administrative Court of Vienna,application,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20211105_17775_application.pdf
"Fliegenschnee et al. v. Federal Ministry for Digitalisation and Business Location, Austria",Austria>Vienna>Administrative Court of Vienna,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230627_17775_decision.pdf
ClientEarth and Ecologistas en Acción v. Spain,European Union>European Court of Justice|Spain,press release,nan
"Spain v. Apostolos Mangouras &amp; Others (""Prestige"" case)",Spain>Supreme Court,nan,nan
Mexican Center for Environmental Law (CEMDA) v. Mexico (on the Climate Change Fund),Mexico>District Court in Administrative Matters|Mexico>Supreme Court,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210831_Amparo-No.-12002020_judgment-1.pdf
Mexican Center for Environmental Law (CEMDA) v. Mexico (on the Climate Change Fund),Mexico>District Court in Administrative Matters|Mexico>Supreme Court,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230412_Amparo-No.-12002020_decision-1.pdf
Deutsche Umwelthilfe (DUH) v. Germany,Germany>Berlin>Administrative Court,points of claim,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220905_17805_points-of-claim.pdf
Deutsche Umwelthilfe (DUH) v. Germany,Germany>Berlin>Administrative Court,press release,
Lauwrys A.O. v. The Province of Antwerp,Belgium>Antwerp>Council for Permit Disputes,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210422_17808_decision.pdf
Lauwrys A.O. v. The Province of Antwerp,Belgium>Antwerp>Council for Permit Disputes,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20211209_17808_decision.pdf
Ecodefense &amp; Other NGOs v. Russia,Russia>Supreme Court,complaint,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220911_17812_complaint.pdf
Ecodefense &amp; Other NGOs v. Russia,Russia>Supreme Court,decision,
World Wildlife Fund Canada et al. v. Minister of Natural Resources et al.,Canada>Federal Court>Supreme Court of Canada,nan,nan
PCWP and others v. Glencore,Australia>Australian Securities and Investments Commission|Australia>Australian Competition and Consumer Commission|Australia>Ad Standards,nan,nan
Indonesian Youths and others v. Indonesia,Indonesia>National Human Rights Commission,complaint,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220714_17996_complaint.pdf
Indonesian Youths and others v. Indonesia,Indonesia>National Human Rights Commission,complaint,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220714_17996_complaint-1.pdf
Idheas Litigio Estratégico v Centro Nacional de Control de Energía (CENACE) and Secretaría de Energía (SENER),Mexico>Circuit Court,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210419_Amparo-1862021_judgment.pdf
Idheas Litigio Estratégico v Centro Nacional de Control de Energía (CENACE) and Secretaría de Energía (SENER),Mexico>Circuit Court,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20211104_Amparo-1862021_decision.pdf
CEMDA v. Rise of Legacy Transmission Rates,Mexico>District Court,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20201027_Amparo-2322021_judgment.pdf
CEMDA v. Rise of Legacy Transmission Rates,Mexico>District Court,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230515_Amparo-2322021_decision.pdf
Greenpeace v. Ministry of Energy and Others (on the Energy Sector Program 2020 and Electric Industry Law),Mexico>District Court|Mexico>Circuit Court,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210326_Amparo-1352021_judgment.pdf
Greenpeace v. Ministry of Energy and Others (on the Energy Sector Program 2020 and Electric Industry Law),Mexico>District Court|Mexico>Circuit Court,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220901_Amparo-1352021_judgment-1.pdf
Greenpeace v. Ministry of Energy and Others (on the Energy Sector Program 2020 and Electric Industry Law),Mexico>District Court|Mexico>Circuit Court,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230103_Amparo-1352021_decision.pdf
Greenpeace v. Ministry of Energy and Others (on the Energy Sector Program 2020 and Electric Industry Law),Mexico>District Court|Mexico>Circuit Court,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2024/20240124_Amparo-1352021_decision-1.pdf
Iten ELC Petition No. 007 of 2022 - Legal Advice Centre T/A Kituo cha Sheria &amp; Anor  v. Attorney General and 7 Others.,Kenya>The Environment and Land Court of Iten,nan,nan
Décrochons Macron,France>Court of Cassation|France>Court of Appeal of Lyon,nan,nan
Guyane Nature Environnement and France Nature Environnement v. France,France>Council of State,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220718_18201_decision.pdf
Guyane Nature Environnement and France Nature Environnement v. France,France>Council of State,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220719_18201_decision.pdf
Guyane Nature Environnement and France Nature Environnement v. France,France>Council of State,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220718_18201_decision-1.pdf
Guyane Nature Environnement and France Nature Environnement v. France,France>Council of State,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220718_18201_decision-2.pdf
